article group;article group name;item number;article description;supplier;supplier's item number;EAN number 1;EAN number 2;EAN number 3;EAN number 4;EAN number 5;EAN number 6;retail price;availability (tendency);mark new prices;price changes;deleted items;kits;partner programme
BFB;Camera accessories - SLR / bridge;587090;Nikon MS-D12 AA Battery Holder f. MB-D12 (Replacement);Nikon;VFD10201;0182082704158;4960759128744;;;;;24.00;available;;;;0;
BFB;Camera accessories - SLR / bridge;587097;Nikon BL-5 Cover;Nikon;VFD10003;0182082700884;4960759127228;;;;;19.00;awaiting;;;;0;
BFB;Camera accessories - SLR / bridge;591107;Nikon DK-9 Rubber Eyecup;Nikon;FAF51101;0018208029693;0182080296938;4960759018168;;;;4.00;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;597646;Canon GP-E2 GPS Unit;Canon;6363B001;4960999848358;;;;;;186.00;available;;;;0;
BFB;Camera accessories - SLR / bridge;603596;Olympus EP-11 eye cup;Olympus;V3291200W000;4545350040475;;;;;;20.67;awaiting;;;;0;
BFB;Camera accessories - SLR / bridge;604506;Nikon WU-1A Wireless Mobile Adapter;Nikon;VWA102AU;0018208270811;0182082708118;;;;;33.00;available;;;;0;
BFB;Camera accessories - SLR / bridge;616698;Canon Battery Pack BP-E 1;Canon;2413A001;4960999581408;;;;;;114.00;available;;;;0;
BFB;Camera accessories - SLR / bridge;616854;Canon eye cup  EC-II;Canon;2377A001;4960999509112;;;;;;7.30;available;;;;0;
BFB;Camera accessories - SLR / bridge;618900;Nikon Eyepiece F-801/F90;Nikon;FXA10215;0018208029273;0182080292732;4960759014931;;;;12.00;available;;;;0;
BFB;Camera accessories - SLR / bridge;623770;Olympus PBC-EP 8 Body Cap for E-M5;Olympus;V6360370W000;4545350041786;;;;;;27.59;available;;;;0;
BFB;Camera accessories - SLR / bridge;623784;Olympus PFUD-EP 08 LCD Cover for PT-EP 08;Olympus;V6380120W000;4545350041762;;;;;;23.86;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;631988;Panasonic DMW-FA1GU;Panasonic;DMW-FA1GU;5025232702206;5025232702268;;;;;18.30;available;;;;0;
BFB;Camera accessories - SLR / bridge;637896;Canon RF 4 Camera Cover;Canon;6786B001;4960999913315;;;;;;3.20;available;;;;0;
BFB;Camera accessories - SLR / bridge;646646;Nikon MS-D14 EN Battery Holder EN-EL15 in MB-D14 (Replacement);Nikon;VFD10302;0182082706756;4960759131577;;;;;24.00;available;;;;0;
BFB;Camera accessories - SLR / bridge;647241;Nikon WU-1B Wireless Mobile Adapter;Nikon;VWA102BU;0018208270804;0182082708040;;;;;33.00;available;;;;0;
BFB;Camera accessories - SLR / bridge;648011;Olympus MCG-3PR GCK Grip Dog Tooth Pattern for E-P3/E-PL;Olympus;V6540044W000;4545350042776;;;;;;34.50;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;648018;Olympus MCG-3PR GDT Grip Dots  for E-P3 / E-PL5;Olympus;V6540046W000;4545350042769;;;;;;34.50;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;648032;Olympus MCG-3PR BST Grip Stripes  for E-P3 / E-PL5;Olympus;V6540045W000;4545350042783;;;;;;34.50;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;648151;Fujifilm HG-XE1 Grip;Fujifilm;16274495;0074101017113;4547410224979;;;;;62.08;available;;;;0;
BFB;Camera accessories - SLR / bridge;648235;Olympus XCG-2 Dress-Up Grip Red for XZ-2;Olympus;V654005RW000;4545350043001;;;;;;24.13;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;648242;Olympus XCG-2 Dress-Up Grip Burgundy for XZ-2;Olympus;V654005VW000;4545350043025;;;;;;24.13;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;649467;Sony TGA-1 Thump grip for DSC-RX1;Sony;TGA1.SYH;4905524906158;;;;;;122.67;available;;;;0;
BFB;Camera accessories - SLR / bridge;653623;Nikon DR-5 right angle finder;Nikon;FAF20501;0182080475296;4960759024336;;;;;161.00;available;;;;0;
BFB;Camera accessories - SLR / bridge;653637;Nikon DR-6 right angle finder;Nikon;FAF20601;0182080475364;4960759024343;;;;;161.00;available;;;;0;
BFB;Camera accessories - SLR / bridge;654304;Nikon BS-N3000 black Multi Accessory Port Cover;Nikon;VVD10501;0182080372786;4960759139535;;;;;4.00;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;654311;Nikon BS-N3000 white Multi Accessory Port Cover;Nikon;VVD10601;0182080372854;4960759139542;;;;;4.00;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;657916;Sigma VF-21 ViewFinder;Sigma;AV2900;0085126926762;;;;;;112.24;onorder;;;;0;SIG-PPG
BFB;Camera accessories - SLR / bridge;662592;Canon WFT-E6B;Canon;5756B002;4960999810720;8714574579740;;;;;423.00;awaiting;;;;0;
BFB;Camera accessories - SLR / bridge;683802;Nikon GP-1A GPS Module;Nikon;VWD102BW;0018208270347;0182082703472;4960759128331;;;;170.00;available;;;;0;
BFB;Camera accessories - SLR / bridge;684453;Nikon MC-35A GPS-Adapter;Nikon;VDG00301;0182082703168;4960759128348;;;;;76.00;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;686819;Nikon UT-1 Data Transmitter;Nikon;VWD300BU;0182082710166;4960759137098;;;;;240.00;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;693509;Canon BM-E2 Battery Magazine;Canon;2446A001;4960999581590;;;;;;34.30;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;700446;Nikon F6 Focusing Screen A;Nikon;FAC15101;0018208047697;0182080476972;4960759023797;;;;28.00;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;700453;Nikon F6 Focusing Screen E;Nikon;FAC15201;0018208047703;0182080477030;4960759023803;;;;28.00;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;700460;Nikon F6 Focusing Screen J;Nikon;FAC15301;0018208047710;0182080477108;4960759023810;;;;28.00;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;700467;Nikon F6 Focusing Screen L;Nikon;FAC15401;0018208047727;0182080477276;4960759023827;;;;28.00;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;700474;Nikon F6 Focusing Screen M;Nikon;FAC15501;0018208047734;0182080477344;4960759023834;;;;28.00;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;700481;Nikon F6 Focusing Screen U;Nikon;FAC15601;0018208047741;0182080477412;4960759023841;;;;28.00;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;700488;Nikon DK-19 eye cup;Nikon;FAF51501;0018208047871;0182080478716;4960759024800;;;;8.00;available;;;;0;
BFB;Camera accessories - SLR / bridge;702070;Nikon WT-2 W-LAN Transmitter;Nikon;VAK145AA;0182089024082;4960759123152;;;;;651.00;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;702238;Canon WFT-E1;Canon;0032B001;4960999255354;;;;;;931.00;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;705194;Fujifilm Dioptric Lens X-Pro1 +3 Diopter;Fujifilm;16274574;4547410224900;;;;;;21.08;awaiting;;;;0;
BFB;Camera accessories - SLR / bridge;705215;Fujifilm Dioptric Lens X-Pro1 -1 Diopter;Fujifilm;16274615;4547410224948;;;;;;21.08;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;705222;Fujifilm Dioptric Lens X-Pro1 -2 Diopter;Fujifilm;16274627;4547410224955;;;;;;21.08;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;705229;Fujifilm Dioptric Lens X-Pro1 -3 Diopter;Fujifilm;16274639;4547410224962;;;;;;21.08;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;708104;Canon dioptric lens ED 0;Canon;2859A001;4960999505565;;;;;;18.00;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;708237;Canon focusing screen Ec-H;Canon;4724A001;4960999520018;4960999520162;;;;;21.40;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;708251;Canon focusing screen Ec-L;Canon;4726A001;4960999520032;;;;;;21.40;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;708258;Canon focusing screen Ec-N;Canon;4729A001;4960999581651;;;;;;20.60;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;708265;Canon focusing screen Ec-R;Canon;4728A001;4960999520179;;;;;;19.50;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;708307;Canon remote cap T;Canon;2479A001;4023123003914;4960999581668;;;;;1.54;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;710141;Canon BM-1 Battery magazine;Canon;2439A001;4960999581446;;;;;;22.80;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;714576;Canon rubber frame  EB;Canon;2858A001;4960999505534;;;;;;5.40;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;714584;Canon eye cup ED;Canon;2379A001;4960999505558;4960999509082;;;;;6.50;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;714910;Fujifilm HG-XM1 Handle;Fujifilm;16395548;4547410256741;;;;;;49.64;available;;;;0;
BFB;Camera accessories - SLR / bridge;714973;Fujifilm Camera Body Cap;Fujifilm;16389795;4547410253283;;;;;;5.76;available;;;;0;
BFB;Camera accessories - SLR / bridge;727986;Panasonic DMW-EC1GU eye cup;Panasonic;DMW-EC1GU;5025232760367;;;;;;9.31;available;;;;0;
BFB;Camera accessories - SLR / bridge;737646;Canon Focusing Screen Eg-AII;Canon;8039B001;4960999964812;;;;;;23.70;available;;;;0;
BFB;Camera accessories - SLR / bridge;741657;Panasonic DMW-HGR1 black;Panasonic;DMW-HGR1GU-K;5025232774203;;;;;;60.63;awaiting;;;;0;
BFB;Camera accessories - SLR / bridge;741692;Panasonic DMW-HGR1 silver;Panasonic;DMW-HGR1GU-S;5025232774210;;;;;;60.63;available;;;;0;
BFB;Camera accessories - SLR / bridge;742215;Nikon BL-3 Cover;Nikon;FXA10347;0182080478266;4960759024596;;;;;24.00;available;;;;0;
BFB;Camera accessories - SLR / bridge;765695;Olympus GS-3 Grip Strap for HLD-4;Olympus;N2940000;4545350011673;;;;;;30.97;available;;;;0;
BFB;Camera accessories - SLR / bridge;765709;Olympus EP-10 Eye Cup;Olympus;V3291300W000;4545350041380;;;;;;9.89;awaiting;;;;0;
BFB;Camera accessories - SLR / bridge;765716;Olympus EP-12 Eye Cup;Olympus;V329150BW000;4545350045401;;;;;;9.89;available;;;;0;
BFB;Camera accessories - SLR / bridge;765723;Olympus EP-13 Eye Cup large;Olympus;V329160BW000;4545350045418;;;;;;20.67;available;;;;0;
BFB;Camera accessories - SLR / bridge;775138;Fujifilm MHG-XE Handle;Fujifilm;16421268;4547410268188;;;;;;74.53;available;;;;0;
BFB;Camera accessories - SLR / bridge;775416;Nikon DK-20 eye cup;Nikon;VXA13086;0182082532416;4960759123947;;;;;5.00;awaiting;;;;0;
BFB;Camera accessories - SLR / bridge;782439;Fujifilm MHG-XT Handle;Fujifilm;16421282;4547410268195;;;;;;74.53;available;;;;0;
BFB;Camera accessories - SLR / bridge;782726;Canon EVF-DC1 Electronic Viewfinder;Canon;9555B001;4549292013061;;;;;;193.00;available;;;;0;
BFB;Camera accessories - SLR / bridge;786700;Nikon MS-D 70 Battery Holder;Nikon;VXA13052;0182082530290;4960759122803;;;;;10.00;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;806813;Fujifilm MHG-XT L Handle;Fujifilm;16431847;4547410281392;;;;;;86.96;available;;;;0;
BFB;Camera accessories - SLR / bridge;806820;Fujifilm MHG-XT S Handle;Fujifilm;16431861;4547410281408;;;;;;53.37;available;;;;0;
BFB;Camera accessories - SLR / bridge;806841;Fujifilm EC-XT L Eye Cup;Fujifilm;16431902;4547410281422;;;;;;9.27;awaiting;;;;0;
BFB;Camera accessories - SLR / bridge;806848;Fujifilm CVR-XT Cover Kit;Fujifilm;16431926;4547410281439;;;;;;3.42;available;;;;0;
BFB;Camera accessories - SLR / bridge;809086;Nikon DK-17M Magnifying Eyepiece;Nikon;FAF51601;0182080479324;4960759024992;;;;;31.00;awaiting;;;;0;
BFB;Camera accessories - SLR / bridge;819334;Canon focusing screen Ee-A;Canon;0828B001;4960999297361;;;;;;23.70;available;;;;0;
BFB;Camera accessories - SLR / bridge;819341;Canon focusing screen Ee-D;Canon;0829B001;4960999297378;;;;;;23.70;available;;;;0;
BFB;Camera accessories - SLR / bridge;819348;Canon focusing screen Ee-S;Canon;0830B001;4960999297385;;;;;;23.70;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;819404;Canon focusing screen Ec-S;Canon;0848B001;4960999297767;;;;;;23.70;available;;;;0;
BFB;Camera accessories - SLR / bridge;827204;Olympus EP-14 Eye Cup for E-M10;Olympus;V329170BW000;4545350046439;;;;;;9.89;available;;;;0;
BFB;Camera accessories - SLR / bridge;828947;Nikon Eyepiece F5;Nikon;FXA10280;0018208024049;0182080240498;4960759019790;;;;13.00;available;;;;0;
BFB;Camera accessories - SLR / bridge;833028;Nikon MS-D12EN Battery Holder (Replacement);Nikon;VFD10202;0018208270422;;;;;;24.00;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;837499;Olympus AS-EP 5 eye cup;Olympus;N2149400;4545350003302;;;;;;6.11;available;;;;0;
BFB;Camera accessories - SLR / bridge;837506;Olympus AS-EP 6 eye cup;Olympus;N2150100;4545350004378;;;;;;20.43;available;;;;0;
BFB;Camera accessories - SLR / bridge;841510;Nikon DK-21M Magnifying Eyepiece;Nikon;VAF00321;0182082533956;4960759124302;;;;;24.00;available;;;;0;
BFB;Camera accessories - SLR / bridge;841531;Nikon WT-3 W-LAN Transmitter;Nikon;VAK155AA;0182089116534;4960759124616;;;;;498.00;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;846713;Sony AG-R2 Kamera Griff RX-Serie;Sony;AGR2B.SYH;4905524984682;;;;;;9.03;awaiting;;;;0;
BFB;Camera accessories - SLR / bridge;850598;Canon E2;Canon;9135B001;4549292001969;;;;;;21.40;available;;;;0;
BFB;Camera accessories - SLR / bridge;850612;Canon Focusing Screen EH-S;Canon;9136B001;4549292001983;;;;;;21.40;available;;;;0;
BFB;Camera accessories - SLR / bridge;850617;Nikon DK-21 eye cup;Nikon;VXA13087;0182082533574;4960759124241;;;;;6.00;available;;;;0;
BFB;Camera accessories - SLR / bridge;850626;Canon WFT-E7B Vers.2;Canon;5754B015;4549292023329;;;;;;576.00;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;855650;Olympus ME-1 magnifier eyecup;Olympus;N2512700;4545350005719;;;;;;38.37;available;;;;0;
BFB;Camera accessories - SLR / bridge;859124;Fujifilm MHG-X100;Fujifilm;16445745;4547410291667;;;;;;74.02;available;;;;0;
BFB;Camera accessories - SLR / bridge;882203;Olympus HLD-8G Horizontalgriff für E-M5 Mark II;Olympus;V328160BE000;4545350048143;;;;;;98.82;available;;;;0;
BFB;Camera accessories - SLR / bridge;882266;Olympus EP-15 Augenmuschel für E-M5 Mark II;Olympus;V329180BW000;4545350048167;;;;;;8.90;available;;;;0;
BFB;Camera accessories - SLR / bridge;882273;Olympus EP-16 Augenmuschel für E-M5 Mark II;Olympus;V329190BW000;4545350048174;;;;;;20.67;available;;;;0;
BFB;Camera accessories - SLR / bridge;892668;Canon Ee +2,0 Augenkorrekturlinse;Canon;2870A001;4960999505671;;;;;;17.10;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;892675;Canon Ee +0,5 Augenkorrekturlinse;Canon;2873A001;4960999505701;;;;;;17.10;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;892682;Canon Ee 0,0 Augenkorrekturlinse;Canon;2874A001;4960999505718;;;;;;17.10;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;892689;Canon Ee -2,0 Augenkorrekturlinse;Canon;2876A001;4960999505732;;;;;;17.10;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;892696;Canon Ee -3,0 Augenkorrekturlinse;Canon;2877A001;4960999505749;;;;;;17.10;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;892703;Canon Ee -4,0 Augenkorrekturlinse;Canon;2878A001;4960999505756;;;;;;17.10;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;892710;Canon Mattscheibe Ec-I;Canon;4725A001;4960999520025;;;;;;21.40;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;892717;Canon Mattscheibe Ec-C V;Canon;6006B001;4960999840109;;;;;;22.40;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;892766;Canon GP-E1;Canon;6364B001;4960999848808;;;;;;197.00;onorder;;;;0;
BFB;Camera accessories - SLR / bridge;892983;Canon CT-V1;Canon;9626B002;4549292014440;;;;;;61.60;onorder;;;;0;
BFC;Camera accessories - compacts;151179;Nikon PV-12;Nikon;VPD10001;0182082575390;4960759125224;;;;;8.90;onorder;;;;0;
BFC;Camera accessories - compacts;224679;Ricoh GV-2 External Viewfinder;Ricoh;175090;4961311042294;;;;;;107.00;available;;;;0;
BFC;Camera accessories - compacts;310226;Canon FC-DC 1 Front Cover Set;Canon;3918B001AA;4960999640341;;;;;;33.70;onorder;;;;0;
BFC;Camera accessories - compacts;342580;Olympus VF-1 Optical Viewfinder;Olympus;N3593800;4545350023508;;;;;;77.90;onorder;;;;0;
BFC;Camera accessories - compacts;435463;Sony FDA-SV1 Optical viewfinder;Sony;FDASV1.AE;4905524693133;;;;;;128.07;available;;;;0;
BFC;Camera accessories - compacts;534716;Olympus VF-3 silver Electronic View Finder for PEN;Olympus;V329110SE000;4545350036737;;;;;;136.22;awaiting;;;;0;
BFC;Camera accessories - compacts;649453;Sony FDA-V1K for DSC-RX1 Optical Viewfinder;Sony;FDAV1K.SYH;4905524906141;;;;;;352.37;available;;;;0;
BFC;Camera accessories - compacts;649460;Sony FDA-EV1MK for DSC-RX1 Electronical Viewfinder;Sony;FDAEV1MK.CE;4905524914382;;;;;;275.93;available;;;;0;
BFC;Camera accessories - compacts;683774;Nikon DF-CP1 Optical Viewfinder black;Nikon;VAB14001;0018208258765;4960759140395;;;;;234.00;onorder;;;;0;
BFC;Camera accessories - compacts;683781;Nikon DF-CP1 Optical Viewfinder titanium/silver;Nikon;VAB14011;0018208258772;;;;;;234.00;onorder;;;;0;
BFC;Camera accessories - compacts;882259;Olympus EE-1 Punktvisieraufsatz;Olympus;V329200BE000;4545350048730;;;;;;78.24;awaiting;;;;0;
BFE;Battery grips;109389;Nikon MB-D80;Nikon;VAK16301;0182082534564;4960759124722;;;;;117.00;available;;;;0;
BFE;Battery grips;124145;Sigma PG-21 Battery Grip;Sigma;AB2900;0085126924454;;;;;;176.00;onorder;;;;0;SIG-PPG
BFE;Battery grips;192143;Nikon MB-D10;Nikon;VAK16801;0182082535936;4960759125361;;;;;227.00;available;;;;0;
BFE;Battery grips;209251;Olympus HLD-4 Power Grip;Olympus;N2934792;4545350011024;;;;;;204.52;onorder;;;;0;
BFE;Battery grips;337995;Pentax Battery Grip D-BG4;Pentax;39846;0027075155718;;;;;;195.46;onorder;;;;0;
BFE;Battery grips;398041;Canon BG-E8 Battery Grip;Canon;4516B001;4960999670409;;;;;;99.00;onorder;;;;0;
BFE;Battery grips;450730;Canon BG-E9 Battery Grip;Canon;4740B001;4960999680279;;;;;;132.00;available;;;;0;
BFE;Battery grips;456526;Nikon MB-D11;Nikon;VFC00101;0018208270132;0182082701324;4960759127433;;;;190.00;available;;;;0;
BFE;Battery grips;539749;Nikon MB-40;Nikon;FAW05621;0018208047802;4960759024572;;;;;311.00;onorder;;;;0;
BFE;Battery grips;557018;Sony VG-C77 AM Batteriegriff SLT 77;Sony;VGC77AM.CE;4905524784886;;;;;;169.44;available;;;;0;
BFE;Battery grips;586999;Nikon MB-D12;Nikon;VFC00201;0018208270408;0182082704080;4960759128720;;;;233.00;awaiting;;;;0;
BFE;Battery grips;597639;Canon BG-E11;Canon;5261B001;4960999811079;;;;;;196.00;available;;;;0;
BFE;Battery grips;603540;Olympus HLD-6 Battery Grip for OM-D E-M5;Olympus;V3281300E000;4545350040468;;;;;;206.76;available;;;;0;
BFE;Battery grips;626437;walimex pro Battery Grip Canon 1100D;walimex;18224;4250234582247;;;;;;32.67;available;;;;0;
BFE;Battery grips;626465;walimex pro Battery Grip Canon 550D;walimex;17921;4250234579216;;;;;;32.67;available;;;;0;
BFE;Battery grips;626507;walimex pro Battery Grip Canon 7D;walimex;17023;4250234570237;;;;;;45.10;available;;;;0;
BFE;Battery grips;626514;walimex pro Battery Grip Nikon D300/D700;walimex;17068;4250234570688;;;;;;58.19;available;;;;0;
BFE;Battery grips;626521;walimex pro Battery Grip Nikon D7000;walimex;17440;4250234574402;;;;;;51.64;available;;;;0;
BFE;Battery grips;626528;walimex pro Battery Grip Nikon D80/D90;walimex;17066;4250234570664;;;;;;45.10;available;;;;0;
BFE;Battery grips;642859;Panasonic DMW-BGGH3E Battery Grip;Panasonic;DMW-BGGH3;5025232702114;;;;;;150.15;available;;;;0;
BFE;Battery grips;646639;Nikon MB-D14;Nikon;VFC00301;0018208270651;0182082706510;4960759131553;;;;190.00;onorder;;;;0;
BFE;Battery grips;656670;Sony VG-C99AM Vertical Grip;Sony;VGC99AM.CE;4905524886214;;;;;;206.23;available;;;;0;
BFE;Battery grips;672301;Canon BG-E13;Canon;8038B001;4960999964799;;;;;;149.00;available;;;;0;
BFE;Battery grips;677299;Nikon MB-D15;Nikon;VFC00401;0182082709658;4960759137029;;;;;175.00;available;;;;0;
BFE;Battery grips;687113;walimex pro Battery Grip Canon 60D;walimex;17200;4250234572002;;;;;;51.64;available;;;;0;
BFE;Battery grips;689094;walimex pro Battery for Battery Grip Nikon D7000;walimex;17574;4250234575744;;;;;;32.67;available;;;;0;
BFE;Battery grips;689101;walimex pro Batteriehandgriff für Canon 30D/40D/50D;walimex;17063;4250234570633;;;;;;45.10;available;;;;0;
BFE;Battery grips;721763;Canon BG-E14;Canon;8471B001;4960999981000;;;;;;127.00;available;;;;0;
BFE;Battery grips;762048;Sony VG-C1EM Vertical camera grip ILCE-7 / ILCE-7R;Sony;VGC1EM.CE;4905524951882;;;;;;186.15;available;;;;0;
BFE;Battery grips;772366;Pentax Battery Grip D-BG5;Pentax;3879900;0027075273320;;;;;;221.22;available;;;;0;
BFE;Battery grips;777826;Olympus ECG-1 Handle for E-M10;Olympus;V332040BW000;4545350046422;;;;;;46.35;available;;;;0;
BFE;Battery grips;782425;Fujifilm VG-XT1 Battery Grip;Fujifilm;16421165;4547410268119;;;;;;155.39;available;;;;0;
BFE;Battery grips;841496;Nikon MB-D200;Nikon;VAK15401;0182082533710;4960759124265;;;;;160.00;available;;;;0;
BFE;Battery grips;850570;Canon BG-E16 Battery Grip;Canon;9130B001AA;4549292001945;;;;;;170.00;available;;;;0;
BFE;Battery grips;867699;Nikon MB-D16 Multi Power Battery Pack;Nikon;VFC00501;0018208271542;;;;;;181.00;awaiting;;;;0;
BFE;Battery grips;875910;Sony VG-C2EM Funktionshandgriff;Sony;VGC2EM.CE7;4905524995985;;;;;;210.37;available;;;;0;
